nodeID,0,4,0,-0.4450463024875194,-9.516337986486675e-19,10.194458640657679
nodeID,0,4,1,-0.5052477732397431,-1.2417500843196228e-18,10.189720682156125
nodeID,0,4,2,-0.5653573862389268,-1.5961565869761931e-18,10.183932784732912
nodeID,0,4,3,-0.625356831514656,-2.014745350964552e-18,10.17709671143766
nodeID,0,4,4,-0.6852278326546722,-2.4973888700920993e-18,10.16921454460452
nodeID,0,4,5,-0.7449521523720446,-3.043940126467574e-18,10.160288685217862
nodeID,0,4,6,-0.8045115980604248,-3.654232635283583e-18,10.150321852180927
nodeID,0,4,7,-0.8638880273356908,-4.3280804955299855e-18,10.139317081487604
nodeID,0,4,8,-0.9230633535622931,-5.065278446620781e-18,10.127277725297654
nodeID,0,4,9,-0.9820195513626188,-5.8656019309187984e-18,10.1142074509156
nodeID,0,4,10,-1.0407386621076962,-6.728807162137686e-18,10.100110239673633
nodeID,0,4,11,-1.0992027993875677,-7.654631199602031e-18,10.084990385718863
nodeID,0,4,12,-1.157394154459663,-8.642792028341286e-18,10.06885249470527
nodeID,0,4,13,-1.2152950016735151,-9.692988644994537e-18,10.05170148239079
nodeID,0,4,14,-1.272887703870164,-1.0804901149498894e-17,10.033542573139918
nodeID,0,4,15,-1.330154717754608,-1.1978190842534088e-17,10.014381298332323
nodeID,0,4,16,-1.3870785992396595,-1.3212500328693816e-17,9.994223494677929
nodeID,0,4,17,-1.4436420087595851,-1.4507453625351416e-17,9.973075302439003
nodeID,0,4,18,-1.4998277165519014,-1.586265627718832e-17,9.95094316355977
nodeID,0,4,19,-1.555618607905733,-1.7277695476348634e-17,9.92783381970413
nodeID,0,4,20,-1.6109976883751147,-1.8752140188184454e-17,9.903754310202086
nodeID,0,4,21,-1.665948088955666,-2.0285541282553372e-17,9.878711969905495
nodeID,0,4,22,-1.7204530712230537,-2.1877431670627557e-17,9.852714426953805
nodeID,0,4,23,-1.7744960324316776,-2.3527326447173914e-17,9.825769600450439
nodeID,0,4,24,-1.828060510572028,-2.523472303826056e-17,9.797885698050573
nodeID,0,4,25,-1.881130189385172,-2.6999101354345923e-17,9.769071213460997
nodeID,0,4,26,-1.933688903332846,-2.8819923948702975e-17,9.739334923852844
nodeID,0,4,27,-1.9857206425216334,-3.069663618113085e-17,9.708685887187995
nodeID,0,4,28,-2.037209557579735,-3.26286663869034e-17,9.67713343945992
nodeID,0,4,29,-2.0881399644848395,-3.461542605090395e-17,9.644687191849853
nodeID,0,5,0,-0.5560536387300591,-1.486588105752836e-18,10.185722173825337
nodeID,0,5,1,-0.6161632517292428,-1.8409946084094064e-18,10.179934276402124
nodeID,0,5,2,-0.6761626970049721,-2.2595833723977652e-18,10.173098203106871
nodeID,0,5,3,-0.7360336981449882,-2.742226891525355e-18,10.16521603627373
nodeID,0,5,4,-0.7957580178623607,-3.2887781479007868e-18,10.156290176887074
nodeID,0,5,5,-0.8553174635507408,-3.8990706567167954e-18,10.146323343850138
nodeID,0,5,6,-0.9146938928260069,-4.572918516963198e-18,10.135318573156814
nodeID,0,5,7,-0.973869219052609,-5.3101164680540365e-18,10.123279216966864
nodeID,0,5,8,-1.0328254168529347,-6.110439952352012e-18,10.110208942584812
nodeID,0,5,9,-1.091544527598012,-6.9736451835709e-18,10.096111731342845
nodeID,0,5,10,-1.1500086648778836,-7.899469221035243e-18,10.080991877388072
nodeID,0,5,11,-1.208200019949979,-8.8876300497745e-18,10.06485398637448
nodeID,0,5,12,-1.2661008671638307,-9.93782666642775e-18,10.04770297406
nodeID,0,5,13,-1.3236935693604799,-1.1049739170932108e-17,10.029544064809128
nodeID,0,5,14,-1.3809605832449239,-1.2223028863967343e-17,10.010382790001533
nodeID,0,5,15,-1.4378844647299756,-1.3457338350127029e-17,9.99022498634714
nodeID,0,5,16,-1.4944478742499008,-1.4752291646784586e-17,9.969076794108215
nodeID,0,5,17,-1.5506335820422175,-1.610749429862153e-17,9.946944655228982
nodeID,0,5,18,-1.6064244733960489,-1.7522533497781847e-17,9.92383531137334
nodeID,0,5,19,-1.6618035538654303,-1.899697820961771e-17,9.899755801871297
nodeID,0,5,20,-1.7167539544459816,-2.0530379303986566e-17,9.874713461574707
nodeID,0,5,21,-1.7712589367133695,-2.2122269692060812e-17,9.848715918623014
nodeID,0,5,22,-1.8253018979219937,-2.377216446860713e-17,9.82177109211965
nodeID,0,5,23,-1.8788663760623439,-2.5479561059693755e-17,9.793887189719785
nodeID,0,5,24,-1.9319360548754876,-2.7243939375779135e-17,9.765072705130207
nodeID,0,5,25,-1.9844947688231618,-2.906476197013621e-17,9.735336415522054
nodeID,0,5,26,-2.0365265080119492,-3.0941474202564075e-17,9.704687378857205
nodeID,0,5,27,-2.088015423070051,-3.287350440833662e-17,9.67313493112913
nodeID,0,5,28,-2.138945829975156,-3.486026407233715e-17,9.640688683519064
nodeID,0,5,29,-2.1893022148319456,-3.6901148008325884e-17,9.607358519468342
nodeID,0,6,0,-0.666891595647629,-2.1400891135416197e-18,10.175049692449583
nodeID,0,6,1,-0.7268910409233582,-2.5586778775299354e-18,10.168213619154333
nodeID,0,6,2,-0.7867620420633743,-3.0413213966574827e-18,10.160331452321191
nodeID,0,6,3,-0.8464863617807468,-3.587872653032957e-18,10.151405592934534
nodeID,0,6,4,-0.9060458074691271,-4.198165161848966e-18,10.141438759897596
nodeID,0,6,5,-0.965422236744393,-4.872013022095368e-18,10.130433989204274
nodeID,0,6,6,-1.0245975629709951,-5.60921097318625e-18,10.118394633014326
nodeID,0,6,7,-1.0835537607713208,-6.409534457484225e-18,10.105324358632272
nodeID,0,6,8,-1.1422728715163983,-7.272739688703069e-18,10.091227147390306
nodeID,0,6,9,-1.2007370087962699,-8.198563726167414e-18,10.076107293435534
nodeID,0,6,10,-1.258928363868365,-9.186724554906713e-18,10.059969402421942
nodeID,0,6,11,-1.3168292110822168,-1.0236921171559963e-17,10.04281839010746
nodeID,0,6,12,-1.374421913278866,-1.1348833676064279e-17,10.02465948085659
nodeID,0,6,13,-1.4316889271633102,-1.2522123369099514e-17,10.005498206048994
nodeID,0,6,14,-1.4886128086483619,-1.37564328552592e-17,9.9853404023946
nodeID,0,6,15,-1.545176218168287,-1.50513861519168e-17,9.964192210155677
nodeID,0,6,16,-1.6013619259606036,-1.6406588803753702e-17,9.942060071276442
nodeID,0,6,17,-1.6571528173144354,-1.7821628002914018e-17,9.9189507274208
nodeID,0,6,18,-1.7125318977838166,-1.929607271474988e-17,9.894871217918757
nodeID,0,6,19,-1.7674822983643679,-2.0829473809118755e-17,9.869828877622167
nodeID,0,6,20,-1.8219872806317559,-2.2421364197192983e-17,9.843831334670476
nodeID,0,6,21,-1.8760302418403798,-2.4071258973739322e-17,9.81688650816711
nodeID,0,6,22,-1.92959471998073,-2.5778655564825948e-17,9.789002605767244
nodeID,0,6,23,-1.9826643987938741,-2.7543033880911306e-17,9.760188121177668
nodeID,0,6,24,-2.0352231127415474,-2.93638564752684e-17,9.730451831569516
nodeID,0,6,25,-2.0872548519303353,-3.124056870769626e-17,9.699802794904667
nodeID,0,6,26,-2.138743766988437,-3.3172598913468803e-17,9.668250347176592
nodeID,0,6,27,-2.1896741738935415,-3.5159358577469315e-17,9.635804099566524
nodeID,0,6,28,-2.2400305587503317,-3.7200242513458034e-17,9.602473935515802
nodeID,0,6,29,-2.2897975825161674,-3.929462904841751e-17,9.56827000771527
nodeID,0,7,0,-0.7775264109248409,-2.9119377592773794e-18,10.162444447471634
nodeID,0,7,1,-0.8373974120648571,-3.394581278404969e-18,10.154562280638494
nodeID,0,7,2,-0.8971217317822293,-3.941132534780401e-18,10.145636421251837
nodeID,0,7,3,-0.9566811774706097,-4.55142504359641e-18,10.135669588214899
nodeID,0,7,4,-1.0160576067458755,-5.225272903842855e-18,10.124664817521577
nodeID,0,7,5,-1.075232932972478,-5.96247085493365e-18,10.112625461331627
nodeID,0,7,6,-1.1341891307728034,-6.7627943392316685e-18,10.099555186949573
nodeID,0,7,7,-1.1929082415178809,-7.625999570450556e-18,10.085457975707607
nodeID,0,7,8,-1.2513723787977524,-8.551823607914816e-18,10.070338121752837
nodeID,0,7,9,-1.3095637338698478,-9.539984436654114e-18,10.054200230739243
nodeID,0,7,10,-1.3674645810836994,-1.0590181053307408e-17,10.037049218424762
nodeID,0,7,11,-1.4250572832803488,-1.1702093557811765e-17,10.01889030917389
nodeID,0,7,12,-1.4823242971647927,-1.2875383250846957e-17,9.999729034366295
nodeID,0,7,13,-1.5392481786498444,-1.4109692737006646e-17,9.979571230711903
nodeID,0,7,14,-1.5958115881697696,-1.5404646033664286e-17,9.958423038472977
nodeID,0,7,15,-1.651997295962086,-1.6759848685501145e-17,9.936290899593743
nodeID,0,7,16,-1.7077881873159177,-1.817488788466146e-17,9.913181555738102
nodeID,0,7,17,-1.7631672677852994,-1.9649332596497323e-17,9.889102046236058
nodeID,0,7,18,-1.8181176683658504,-2.118273369086622e-17,9.864059705939468
nodeID,0,7,19,-1.8726226506332384,-2.2774624078940404e-17,9.838062162987777
nodeID,0,7,20,-1.9266656118418624,-2.4424518855486762e-17,9.811117336484413
nodeID,0,7,21,-1.9802300899822127,-2.6131915446573366e-17,9.783233434084547
nodeID,0,7,22,-2.0332997687953567,-2.789629376265873e-17,9.75441894949497
nodeID,0,7,23,-2.0858584827430304,-2.9717116357015823e-17,9.724682659886817
nodeID,0,7,24,-2.137890221931818,-3.1593828589443725e-17,9.694033623221967
nodeID,0,7,25,-2.1893791369899196,-3.352585879521625e-17,9.662481175493895
nodeID,0,7,26,-2.2403095438950245,-3.551261845921676e-17,9.630034927883827
nodeID,0,7,27,-2.2906659287518143,-3.755350239520548e-17,9.596704763833104
nodeID,0,7,28,-2.3404329525176504,-3.964788893016494e-17,9.562500836032571
nodeID,0,7,29,-2.3895954556749874,-4.1795140093667873e-17,9.527433563329978
nodeID,0,8,0,-0.8879243841252175,-3.8018989303854e-18,10.147910278571219
nodeID,0,8,1,-0.9476487038425898,-4.3484501867607895e-18,10.138984419184563
nodeID,0,8,2,-1.0072081495309702,-4.9587426955768405e-18,10.129017586147626
nodeID,0,8,3,-1.066584578806236,-5.632590555823242e-18,10.118012815454303
nodeID,0,8,4,-1.1257599050328384,-6.369788506914124e-18,10.105973459264353
nodeID,0,8,5,-1.1847161028331639,-7.170111991212099e-18,10.0929031848823
nodeID,0,8,6,-1.2434352135782412,-8.033317222430986e-18,10.078805973640334
nodeID,0,8,7,-1.301899350858113,-8.959141259895288e-18,10.063686119685562
nodeID,0,8,8,-1.360090705930208,-9.947302088634545e-18,10.04754822867197
nodeID,0,8,9,-1.4179915531440601,-1.0997498705287837e-17,10.030397216357489
nodeID,0,8,10,-1.475584255340709,-1.2109411209792195e-17,10.012238307106617
nodeID,0,8,11,-1.5328512692251532,-1.3282700902827388e-17,9.993077032299022
nodeID,0,8,12,-1.5897751507102047,-1.4517010388987034e-17,9.97291922864463
nodeID,0,8,13,-1.64633856023013,-1.5811963685644674e-17,9.951771036405704
nodeID,0,8,14,-1.7025242680224468,-1.7167166337481576e-17,9.92963889752647
nodeID,0,8,15,-1.7583151593762785,-1.8582205536641892e-17,9.906529553670829
nodeID,0,8,16,-1.8136942398456597,-2.0056650248477755e-17,9.882450044168785
nodeID,0,8,17,-1.8686446404262114,-2.1590051342846673e-17,9.857407703872195
nodeID,0,8,18,-1.923149622693599,-2.318194173092088e-17,9.831410160920504
nodeID,0,8,19,-1.9771925839022226,-2.4831836507467196e-17,9.804465334417138
nodeID,0,8,20,-2.0307570620425732,-2.653923309855384e-17,9.776581432017274
nodeID,0,8,21,-2.0838267408557174,-2.83036114146392e-17,9.747766947427696
nodeID,0,8,22,-2.136385454803391,-3.012443400899628e-17,9.718030657819543
nodeID,0,8,23,-2.1884171939921786,-3.200114624142414e-17,9.687381621154694
nodeID,0,8,24,-2.23990610905028,-3.3933176447196705e-17,9.65582917342662
nodeID,0,8,25,-2.2908365159553847,-3.5919936111197236e-17,9.623382925816554
nodeID,0,8,26,-2.341192900812175,-3.796082004718591e-17,9.59005276176583
nodeID,0,8,27,-2.39095992457801,-4.005520658214539e-17,9.555848833965298
nodeID,0,8,28,-2.4401224277353486,-4.2202457745648305e-17,9.520781561262703
nodeID,0,8,29,-2.4886654349094783,-4.440191946418942e-17,9.48486162548902
nodeID,0,9,0,-0.9980518869566729,-4.80970153607189e-18,10.13145161299698
nodeID,0,9,1,-1.0576113326450531,-5.419994044887899e-18,10.121484779960042
nodeID,0,9,2,-1.1169877619203192,-6.093841905134301e-18,10.11048000926672
nodeID,0,9,3,-1.1761630881469216,-6.8310398562251826e-18,10.098440653076771
nodeID,0,9,4,-1.235119285947247,-7.631363340523158e-18,10.085370378694716
nodeID,0,9,5,-1.2938383966923244,-8.494568571742045e-18,10.07127316745275
nodeID,0,9,6,-1.352302533972196,-9.42039260920639e-18,10.05615331349798
nodeID,0,9,7,-1.4104938890442913,-1.0408553437945646e-17,10.040015422484386
nodeID,0,9,8,-1.468394736258143,-1.1458750054598896e-17,10.022864410169905
nodeID,0,9,9,-1.5259874384547922,-1.2570662559103253e-17,10.004705500919034
nodeID,0,9,10,-1.5832544523392362,-1.3743952252138489e-17,9.985544226111438
nodeID,0,9,11,-1.6401783338242881,-1.4978261738298134e-17,9.965386422457046
nodeID,0,9,12,-1.6967417433442131,-1.627321503495573e-17,9.94423823021812
nodeID,0,9,13,-1.7529274511365298,-1.7628417686792634e-17,9.922106091338888
nodeID,0,9,14,-1.8087183424903615,-1.9043456885952992e-17,9.898996747483245
nodeID,0,9,15,-1.864097422959743,-2.0517901597788812e-17,9.874917237981201
nodeID,0,9,16,-1.9190478235402941,-2.2051302692157708e-17,9.84987489768461
nodeID,0,9,17,-1.9735528058076819,-2.3643193080231936e-17,9.823877354732922
nodeID,0,9,18,-2.027595767016306,-2.5293087856778272e-17,9.796932528229556
nodeID,0,9,19,-2.0811602451566564,-2.7000484447864897e-17,9.76904862582969
nodeID,0,9,20,-2.1342299239698,-2.876486276395026e-17,9.740234141240112
nodeID,0,9,21,-2.1867886379174744,-3.0585685358307336e-17,9.71049785163196
nodeID,0,9,22,-2.238820377106262,-3.2462397590735214e-17,9.679848814967112
nodeID,0,9,23,-2.290309292164363,-3.439442779650774e-17,9.648296367239038
nodeID,0,9,24,-2.341239699069468,-3.638118746050829e-17,9.61585011962897
nodeID,0,9,25,-2.3915960839262578,-3.8422071396496986e-17,9.582519955578247
nodeID,0,9,26,-2.4413631076920934,-4.051645793145647e-17,9.548316027777714
nodeID,0,9,27,-2.4905256108494314,-4.266370909495938e-17,9.513248755075121
nodeID,0,9,28,-2.5390686180235615,-4.486317081350046e-17,9.477328819301437
nodeID,0,9,29,-2.5869773425442517,-4.7114173109733585e-17,9.44056716201706
nodeID,0,10,0,-1.1078753735150155,-5.9350385899003314e-18,10.113073464217887
nodeID,0,10,1,-1.1672518027902816,-6.608886450146735e-18,10.102068693524565
nodeID,0,10,2,-1.2264271290168838,-7.346084401237572e-18,10.090029337334615
nodeID,0,10,3,-1.2853833268172092,-8.146407885535547e-18,10.076959062952561
nodeID,0,10,4,-1.3441024375622868,-9.009613116754435e-18,10.062861851710595
nodeID,0,10,5,-1.4025665748421583,-9.935437154218738e-18,10.047741997755825
nodeID,0,10,6,-1.4607579299142535,-1.0923597982958036e-17,10.03160410674223
nodeID,0,10,7,-1.5186587771281053,-1.197379459961133e-17,10.01445309442775
nodeID,0,10,8,-1.5762514793247546,-1.3085707104115644e-17,9.996294185176879
nodeID,0,10,9,-1.6335184932091986,-1.4258996797150878e-17,9.977132910369283
nodeID,0,10,10,-1.69044237469425,-1.5493306283310523e-17,9.956975106714891
nodeID,0,10,11,-1.7470057842141755,-1.6788259579968163e-17,9.935826914475966
nodeID,0,10,12,-1.803191492006492,-1.8143462231805066e-17,9.913694775596731
nodeID,0,10,13,-1.8589823833603236,-1.955850143096538e-17,9.89058543174109
nodeID,0,10,14,-1.914361463829705,-2.10329461428012e-17,9.866505922239046
nodeID,0,10,15,-1.9693118644102563,-2.2566347237170097e-17,9.841463581942456
nodeID,0,10,16,-2.0238168466776445,-2.4158237625244325e-17,9.815466038990767
nodeID,0,10,17,-2.0778598078862682,-2.5808132401790682e-17,9.7885212124874
nodeID,0,10,18,-2.1314242860266184,-2.7515528992877308e-17,9.760637310087535
nodeID,0,10,19,-2.1844939648397625,-2.927990730896267e-17,9.731822825497957
nodeID,0,10,20,-2.2370526787874363,-3.110072990331975e-17,9.702086535889805
nodeID,0,10,21,-2.289084417976224,-3.2977442135747606e-17,9.671437499224956
nodeID,0,10,22,-2.3405733330343255,-3.4909472341520173e-17,9.639885051496883
nodeID,0,10,23,-2.39150373993943,-3.6896232005520685e-17,9.607438803886815
nodeID,0,10,24,-2.4418601247962206,-3.8937115941509403e-17,9.574108639836092
nodeID,0,10,25,-2.491627148562056,-4.1031502476468863e-17,9.53990471203556
nodeID,0,10,26,-2.5407896517193933,-4.317875363997177e-17,9.504837439332967
nodeID,0,10,27,-2.5893326588935235,-4.537821535851287e-17,9.46891750355928
nodeID,0,10,28,-2.6372413834142145,-4.762921765474598e-17,9.432155846274906
nodeID,0,10,29,-2.6845012318198735,-4.993107485156575e-17,9.394563665436767
nodeID,0,11,0,-1.2173613905023557,-7.177567303302578e-18,10.092781430396096
nodeID,0,11,1,-1.276536716728958,-7.914765254393418e-18,10.080742074206146
nodeID,0,11,2,-1.3354929145292838,-8.715088738691392e-18,10.067671799824094
nodeID,0,11,3,-1.394212025274361,-9.578293969910279e-18,10.053574588582126
nodeID,0,11,4,-1.4526761625542326,-1.0504118007374626e-17,10.038454734627356
nodeID,0,11,5,-1.510867517626328,-1.1492278836113883e-17,10.022316843613762
nodeID,0,11,6,-1.5687683648401796,-1.2542475452767173e-17,10.005165831299282
nodeID,0,11,7,-1.626361067036829,-1.3654387957271531e-17,9.98700692204841
nodeID,0,11,8,-1.683628080921273,-1.4827677650306726e-17,9.967845647240816
