v1_nodeID,v2_nodeID,distance
nodeID+75+75+145,nodeID+75+80+145,5.0
nodeID+75+75+145,nodeID+75+80+150,7.071
nodeID+75+75+145,nodeID+80+70+140,8.66
nodeID+75+75+145,nodeID+80+70+145,7.071
nodeID+75+75+145,nodeID+80+70+150,8.66
nodeID+75+75+145,nodeID+80+75+140,7.071
nodeID+75+75+145,nodeID+80+75+145,5.0
nodeID+75+75+145,nodeID+80+75+150,7.071
nodeID+75+75+145,nodeID+80+80+140,8.66
nodeID+75+75+145,nodeID+80+80+145,7.071
nodeID+75+75+145,nodeID+80+80+150,8.66
nodeID+15+125+80,nodeID+10+120+75,8.66
nodeID+15+125+80,nodeID+10+120+80,7.071
nodeID+15+125+80,nodeID+10+120+85,8.66
nodeID+15+125+80,nodeID+10+125+75,7.071
nodeID+15+125+80,nodeID+10+125+80,5.0
nodeID+15+125+80,nodeID+10+125+85,7.071
nodeID+15+125+80,nodeID+10+130+75,8.66
nodeID+15+125+80,nodeID+10+130+80,7.071
nodeID+15+125+80,nodeID+10+130+85,8.66
nodeID+15+125+80,nodeID+15+120+75,7.071
nodeID+15+125+80,nodeID+15+120+80,5.0
nodeID+15+125+80,nodeID+15+120+85,7.071
nodeID+15+125+80,nodeID+15+125+75,5.0
nodeID+15+125+80,nodeID+15+125+85,5.0
nodeID+15+125+80,nodeID+15+130+75,7.071
nodeID+15+125+80,nodeID+15+130+80,5.0
nodeID+15+125+80,nodeID+15+130+85,7.071
nodeID+15+125+80,nodeID+20+120+75,8.66
nodeID+15+125+80,nodeID+20+120+80,7.071
nodeID+15+125+80,nodeID+20+120+85,8.66
nodeID+15+125+80,nodeID+20+125+75,7.071
nodeID+15+125+80,nodeID+20+125+80,5.0
nodeID+15+125+80,nodeID+20+125+85,7.071
nodeID+15+125+80,nodeID+20+130+75,8.66
nodeID+15+125+80,nodeID+20+130+80,7.071
nodeID+15+125+80,nodeID+20+130+85,8.66
nodeID+60+80+175,nodeID+55+75+170,8.66
nodeID+60+80+175,nodeID+55+75+175,7.071
nodeID+60+80+175,nodeID+55+75+180,8.66
nodeID+60+80+175,nodeID+55+80+170,7.071
nodeID+60+80+175,nodeID+55+80+175,5.0
nodeID+60+80+175,nodeID+55+80+180,7.071
nodeID+60+80+175,nodeID+55+85+170,8.66
nodeID+60+80+175,nodeID+55+85+175,7.071
nodeID+60+80+175,nodeID+55+85+180,8.66
nodeID+60+80+175,nodeID+60+75+170,7.071
nodeID+60+80+175,nodeID+60+75+175,5.0
nodeID+60+80+175,nodeID+60+75+180,7.071
nodeID+60+80+175,nodeID+60+80+170,5.0
nodeID+60+80+175,nodeID+60+80+180,5.0
nodeID+60+80+175,nodeID+60+85+170,7.071
nodeID+60+80+175,nodeID+60+85+175,5.0
nodeID+60+80+175,nodeID+60+85+180,7.071
nodeID+60+80+175,nodeID+65+75+170,8.66
nodeID+60+80+175,nodeID+65+75+175,7.071
nodeID+60+80+175,nodeID+65+75+180,8.66
nodeID+60+80+175,nodeID+65+80+170,7.071
nodeID+60+80+175,nodeID+65+80+175,5.0
nodeID+60+80+175,nodeID+65+80+180,7.071
nodeID+60+80+175,nodeID+65+85+170,8.66
nodeID+60+80+175,nodeID+65+85+175,7.071
nodeID+60+80+175,nodeID+65+85+180,8.66
nodeID+75+75+140,nodeID+70+70+135,8.66
nodeID+75+75+140,nodeID+70+70+140,7.071
nodeID+75+75+140,nodeID+70+70+145,8.66
nodeID+75+75+140,nodeID+70+75+135,7.071
nodeID+75+75+140,nodeID+70+75+140,5.0
nodeID+75+75+140,nodeID+70+75+145,7.071
nodeID+75+75+140,nodeID+70+80+135,8.66
nodeID+75+75+140,nodeID+70+80+140,7.071
nodeID+75+75+140,nodeID+70+80+145,8.66
nodeID+75+75+140,nodeID+75+70+135,7.071
nodeID+75+75+140,nodeID+75+70+140,5.0
nodeID+75+75+140,nodeID+75+70+145,7.071
nodeID+75+75+140,nodeID+75+75+135,5.0
nodeID+75+75+140,nodeID+75+75+145,5.0
nodeID+75+75+140,nodeID+75+80+135,7.071
nodeID+75+75+140,nodeID+75+80+140,5.0
nodeID+75+75+140,nodeID+75+80+145,7.071
nodeID+75+75+140,nodeID+80+70+135,8.66
nodeID+75+75+140,nodeID+80+70+140,7.071
nodeID+75+75+140,nodeID+80+70+145,8.66
nodeID+75+75+140,nodeID+80+75+135,7.071
nodeID+75+75+140,nodeID+80+75+140,5.0
nodeID+75+75+140,nodeID+80+75+145,7.071
nodeID+75+75+140,nodeID+80+80+135,8.66
nodeID+75+75+140,nodeID+80+80+140,7.071
nodeID+75+75+140,nodeID+80+80+145,8.66
nodeID+60+80+170,nodeID+55+75+165,8.66
nodeID+60+80+170,nodeID+55+75+170,7.071
nodeID+60+80+170,nodeID+55+75+175,8.66
nodeID+60+80+170,nodeID+55+80+165,7.071
nodeID+60+80+170,nodeID+55+80+170,5.0
nodeID+60+80+170,nodeID+55+80+175,7.071
nodeID+60+80+170,nodeID+55+85+165,8.66
nodeID+60+80+170,nodeID+55+85+170,7.071
nodeID+60+80+170,nodeID+55+85+175,8.66
nodeID+60+80+170,nodeID+60+75+165,7.071
nodeID+60+80+170,nodeID+60+75+170,5.0
nodeID+60+80+170,nodeID+60+75+175,7.071
nodeID+60+80+170,nodeID+60+80+165,5.0
nodeID+60+80+170,nodeID+60+80+175,5.0
nodeID+60+80+170,nodeID+60+85+165,7.071
nodeID+60+80+170,nodeID+60+85+170,5.0
nodeID+60+80+170,nodeID+60+85+175,7.071
nodeID+60+80+170,nodeID+65+75+165,8.66
nodeID+60+80+170,nodeID+65+75+170,7.071
nodeID+60+80+170,nodeID+65+75+175,8.66
nodeID+60+80+170,nodeID+65+80+165,7.071
nodeID+60+80+170,nodeID+65+80+170,5.0
nodeID+60+80+170,nodeID+65+80+175,7.071
nodeID+60+80+170,nodeID+65+85+165,8.66
nodeID+60+80+170,nodeID+65+85+170,7.071
nodeID+60+80+170,nodeID+65+85+175,8.66
nodeID+15+125+85,nodeID+10+120+80,8.66
nodeID+15+125+85,nodeID+10+120+85,7.071
nodeID+15+125+85,nodeID+10+120+90,8.66
nodeID+15+125+85,nodeID+10+125+80,7.071
nodeID+15+125+85,nodeID+10+125+85,5.0
nodeID+15+125+85,nodeID+10+125+90,7.071
nodeID+15+125+85,nodeID+10+130+80,8.66
nodeID+15+125+85,nodeID+10+130+85,7.071
nodeID+15+125+85,nodeID+10+130+90,8.66
nodeID+15+125+85,nodeID+15+120+80,7.071
nodeID+15+125+85,nodeID+15+120+85,5.0
nodeID+15+125+85,nodeID+15+120+90,7.071
nodeID+15+125+85,nodeID+15+125+80,5.0
nodeID+15+125+85,nodeID+15+125+90,5.0
nodeID+15+125+85,nodeID+15+130+80,7.071
nodeID+15+125+85,nodeID+15+130+85,5.0
nodeID+15+125+85,nodeID+15+130+90,7.071
nodeID+15+125+85,nodeID+20+120+80,8.66
nodeID+15+125+85,nodeID+20+120+85,7.071
nodeID+15+125+85,nodeID+20+120+90,8.66
nodeID+15+125+85,nodeID+20+125+80,7.071
nodeID+15+125+85,nodeID+20+125+85,5.0
nodeID+15+125+85,nodeID+20+125+90,7.071
nodeID+15+125+85,nodeID+20+130+80,8.66
nodeID+15+125+85,nodeID+20+130+85,7.071
nodeID+15+125+85,nodeID+20+130+90,8.66
nodeID+5+30+60,nodeID+0+25+55,8.66
nodeID+5+30+60,nodeID+0+25+60,7.071
nodeID+5+30+60,nodeID+0+25+65,8.66
nodeID+5+30+60,nodeID+0+30+55,7.071
nodeID+5+30+60,nodeID+0+30+60,5.0
nodeID+5+30+60,nodeID+0+30+65,7.071
nodeID+5+30+60,nodeID+0+35+55,8.66
nodeID+5+30+60,nodeID+0+35+60,7.071
nodeID+5+30+60,nodeID+0+35+65,8.66
nodeID+5+30+60,nodeID+5+25+55,7.071
nodeID+5+30+60,nodeID+5+25+60,5.0
nodeID+5+30+60,nodeID+5+25+65,7.071
nodeID+5+30+60,nodeID+5+30+55,5.0
nodeID+5+30+60,nodeID+5+30+65,5.0
nodeID+5+30+60,nodeID+5+35+55,7.071
nodeID+5+30+60,nodeID+5+35+60,5.0
nodeID+5+30+60,nodeID+5+35+65,7.071
nodeID+5+30+60,nodeID+10+25+55,8.66
nodeID+5+30+60,nodeID+10+25+60,7.071
nodeID+5+30+60,nodeID+10+25+65,8.66
nodeID+5+30+60,nodeID+10+30+55,7.071
nodeID+5+30+60,nodeID+10+30+60,5.0
nodeID+5+30+60,nodeID+10+30+65,7.071
nodeID+5+30+60,nodeID+10+35+55,8.66
nodeID+5+30+60,nodeID+10+35+60,7.071
nodeID+5+30+60,nodeID+10+35+65,8.66
nodeID+155+180+175,nodeID+150+175+170,8.66
nodeID+155+180+175,nodeID+150+175+175,7.071
nodeID+155+180+175,nodeID+150+175+180,8.66
nodeID+155+180+175,nodeID+150+180+170,7.071
nodeID+155+180+175,nodeID+150+180+175,5.0
nodeID+155+180+175,nodeID+150+180+180,7.071
nodeID+155+180+175,nodeID+155+175+170,7.071
nodeID+155+180+175,nodeID+155+175+175,5.0
nodeID+155+180+175,nodeID+155+175+180,7.071
nodeID+155+180+175,nodeID+155+180+170,5.0
nodeID+155+180+175,nodeID+155+180+180,5.0
nodeID+155+180+175,nodeID+160+175+170,8.66
nodeID+155+180+175,nodeID+160+175+175,7.071
nodeID+155+180+175,nodeID+160+175+180,8.66
nodeID+155+180+175,nodeID+160+180+170,7.071
nodeID+155+180+175,nodeID+160+180+175,5.0
nodeID+155+180+175,nodeID+160+180+180,7.071
nodeID+5+30+65,nodeID+0+25+60,8.66
nodeID+5+30+65,nodeID+0+25+65,7.071
nodeID+5+30+65,nodeID+0+25+70,8.66
nodeID+5+30+65,nodeID+0+30+60,7.071
nodeID+5+30+65,nodeID+0+30+65,5.0
nodeID+5+30+65,nodeID+0+30+70,7.071
nodeID+5+30+65,nodeID+0+35+60,8.66
nodeID+5+30+65,nodeID+0+35+65,7.071
nodeID+5+30+65,nodeID+0+35+70,8.66
nodeID+5+30+65,nodeID+5+25+60,7.071
nodeID+5+30+65,nodeID+5+25+65,5.0
nodeID+5+30+65,nodeID+5+25+70,7.071
nodeID+5+30+65,nodeID+5+30+60,5.0
nodeID+5+30+65,nodeID+5+30+70,5.0
nodeID+5+30+65,nodeID+5+35+60,7.071
nodeID+5+30+65,nodeID+5+35+65,5.0
nodeID+5+30+65,nodeID+5+35+70,7.071
nodeID+5+30+65,nodeID+10+25+60,8.66
nodeID+5+30+65,nodeID+10+25+65,7.071
nodeID+5+30+65,nodeID+10+25+70,8.66
nodeID+5+30+65,nodeID+10+30+60,7.071
nodeID+5+30+65,nodeID+10+30+65,5.0
nodeID+5+30+65,nodeID+10+30+70,7.071
nodeID+5+30+65,nodeID+10+35+60,8.66
nodeID+5+30+65,nodeID+10+35+65,7.071
nodeID+5+30+65,nodeID+10+35+70,8.66
nodeID+180+175+115,nodeID+175+170+110,8.66
nodeID+180+175+115,nodeID+175+170+115,7.071
nodeID+180+175+115,nodeID+175+170+120,8.66
nodeID+180+175+115,nodeID+175+175+110,7.071
nodeID+180+175+115,nodeID+175+175+115,5.0
nodeID+180+175+115,nodeID+175+175+120,7.071
nodeID+180+175+115,nodeID+175+180+110,8.66
nodeID+180+175+115,nodeID+175+180+115,7.071
nodeID+180+175+115,nodeID+175+180+120,8.66
nodeID+180+175+115,nodeID+180+170+110,7.071
nodeID+180+175+115,nodeID+180+170+115,5.0
nodeID+180+175+115,nodeID+180+170+120,7.071
nodeID+180+175+115,nodeID+180+175+110,5.0
nodeID+180+175+115,nodeID+180+175+120,5.0
nodeID+180+175+115,nodeID+180+180+110,7.071
nodeID+180+175+115,nodeID+180+180+115,5.0
nodeID+180+175+115,nodeID+180+180+120,7.071
nodeID+145+80+90,nodeID+140+75+85,8.66
nodeID+145+80+90,nodeID+140+75+90,7.071
nodeID+145+80+90,nodeID+140+75+95,8.66
nodeID+145+80+90,nodeID+140+80+85,7.071
nodeID+145+80+90,nodeID+140+80+90,5.0
nodeID+145+80+90,nodeID+140+80+95,7.071
nodeID+145+80+90,nodeID+140+85+85,8.66
nodeID+145+80+90,nodeID+140+85+90,7.071
nodeID+145+80+90,nodeID+140+85+95,8.66
nodeID+145+80+90,nodeID+145+75+85,7.071
nodeID+145+80+90,nodeID+145+75+90,5.0
nodeID+145+80+90,nodeID+145+75+95,7.071
nodeID+145+80+90,nodeID+145+80+85,5.0
nodeID+145+80+90,nodeID+145+80+95,5.0
nodeID+145+80+90,nodeID+145+85+85,7.071
nodeID+145+80+90,nodeID+145+85+90,5.0
nodeID+145+80+90,nodeID+145+85+95,7.071
nodeID+145+80+90,nodeID+150+75+85,8.66
nodeID+145+80+90,nodeID+150+75+90,7.071
nodeID+145+80+90,nodeID+150+75+95,8.66
nodeID+145+80+90,nodeID+150+80+85,7.071
nodeID+145+80+90,nodeID+150+80+90,5.0
nodeID+145+80+90,nodeID+150+80+95,7.071
nodeID+145+80+90,nodeID+150+85+85,8.66
nodeID+145+80+90,nodeID+150+85+90,7.071
nodeID+145+80+90,nodeID+150+85+95,8.66
nodeID+90+80+15,nodeID+85+75+10,8.66
nodeID+90+80+15,nodeID+85+75+15,7.071
nodeID+90+80+15,nodeID+85+75+20,8.66
nodeID+90+80+15,nodeID+85+80+10,7.071
nodeID+90+80+15,nodeID+85+80+15,5.0
nodeID+90+80+15,nodeID+85+80+20,7.071
nodeID+90+80+15,nodeID+85+85+10,8.66
nodeID+90+80+15,nodeID+85+85+15,7.071
nodeID+90+80+15,nodeID+85+85+20,8.66
nodeID+90+80+15,nodeID+90+75+10,7.071
nodeID+90+80+15,nodeID+90+75+15,5.0
nodeID+90+80+15,nodeID+90+75+20,7.071
nodeID+90+80+15,nodeID+90+80+10,5.0
nodeID+90+80+15,nodeID+90+80+20,5.0
nodeID+90+80+15,nodeID+90+85+10,7.071
nodeID+90+80+15,nodeID+90+85+15,5.0
nodeID+90+80+15,nodeID+90+85+20,7.071
nodeID+90+80+15,nodeID+95+75+10,8.66
nodeID+90+80+15,nodeID+95+75+15,7.071
nodeID+90+80+15,nodeID+95+75+20,8.66
nodeID+90+80+15,nodeID+95+80+10,7.071
nodeID+90+80+15,nodeID+95+80+15,5.0
nodeID+90+80+15,nodeID+95+80+20,7.071
nodeID+90+80+15,nodeID+95+85+10,8.66
nodeID+90+80+15,nodeID+95+85+15,7.071
nodeID+90+80+15,nodeID+95+85+20,8.66
nodeID+145+80+95,nodeID+140+75+90,8.66
nodeID+145+80+95,nodeID+140+75+95,7.071
nodeID+145+80+95,nodeID+140+75+100,8.66
nodeID+145+80+95,nodeID+140+80+90,7.071
nodeID+145+80+95,nodeID+140+80+95,5.0
nodeID+145+80+95,nodeID+140+80+100,7.071
nodeID+145+80+95,nodeID+140+85+90,8.66
nodeID+145+80+95,nodeID+140+85+95,7.071
nodeID+145+80+95,nodeID+140+85+100,8.66
nodeID+145+80+95,nodeID+145+75+90,7.071
nodeID+145+80+95,nodeID+145+75+95,5.0
nodeID+145+80+95,nodeID+145+75+100,7.071
nodeID+145+80+95,nodeID+145+80+90,5.0
nodeID+145+80+95,nodeID+145+80+100,5.0
nodeID+145+80+95,nodeID+145+85+90,7.071
nodeID+145+80+95,nodeID+145+85+95,5.0
nodeID+145+80+95,nodeID+145+85+100,7.071
nodeID+145+80+95,nodeID+150+75+90,8.66
nodeID+145+80+95,nodeID+150+75+95,7.071
nodeID+145+80+95,nodeID+150+75+100,8.66
nodeID+145+80+95,nodeID+150+80+90,7.071
nodeID+145+80+95,nodeID+150+80+95,5.0
nodeID+145+80+95,nodeID+150+80+100,7.071
nodeID+145+80+95,nodeID+150+85+90,8.66
nodeID+145+80+95,nodeID+150+85+95,7.071
nodeID+145+80+95,nodeID+150+85+100,8.66
nodeID+10+125+35,nodeID+5+120+30,8.66
nodeID+10+125+35,nodeID+5+120+35,7.071
nodeID+10+125+35,nodeID+5+120+40,8.66
nodeID+10+125+35,nodeID+5+125+30,7.071
nodeID+10+125+35,nodeID+5+125+35,5.0
nodeID+10+125+35,nodeID+5+125+40,7.071
nodeID+10+125+35,nodeID+5+130+30,8.66
nodeID+10+125+35,nodeID+5+130+35,7.071
nodeID+10+125+35,nodeID+5+130+40,8.66
nodeID+10+125+35,nodeID+10+120+30,7.071
nodeID+10+125+35,nodeID+10+120+35,5.0
nodeID+10+125+35,nodeID+10+120+40,7.071
nodeID+10+125+35,nodeID+10+125+30,5.0
nodeID+10+125+35,nodeID+10+125+40,5.0
nodeID+10+125+35,nodeID+10+130+30,7.071
nodeID+10+125+35,nodeID+10+130+35,5.0
nodeID+10+125+35,nodeID+10+130+40,7.071
nodeID+10+125+35,nodeID+15+120+30,8.66
nodeID+10+125+35,nodeID+15+120+35,7.071
nodeID+10+125+35,nodeID+15+120+40,8.66
nodeID+10+125+35,nodeID+15+125+30,7.071
nodeID+10+125+35,nodeID+15+125+35,5.0
nodeID+10+125+35,nodeID+15+125+40,7.071
nodeID+10+125+35,nodeID+15+130+30,8.66
nodeID+10+125+35,nodeID+15+130+35,7.071
nodeID+10+125+35,nodeID+15+130+40,8.66
nodeID+85+90+70,nodeID+80+85+65,8.66
nodeID+85+90+70,nodeID+80+85+70,7.071
nodeID+85+90+70,nodeID+80+85+75,8.66
nodeID+85+90+70,nodeID+80+90+65,7.071
nodeID+85+90+70,nodeID+80+90+70,5.0
nodeID+85+90+70,nodeID+80+90+75,7.071
nodeID+85+90+70,nodeID+80+95+65,8.66
nodeID+85+90+70,nodeID+80+95+70,7.071
nodeID+85+90+70,nodeID+80+95+75,8.66
nodeID+85+90+70,nodeID+85+85+65,7.071
nodeID+85+90+70,nodeID+85+85+70,5.0
nodeID+85+90+70,nodeID+85+85+75,7.071
nodeID+85+90+70,nodeID+85+90+65,5.0
nodeID+85+90+70,nodeID+85+90+75,5.0
nodeID+85+90+70,nodeID+85+95+65,7.071
nodeID+85+90+70,nodeID+85+95+70,5.0
nodeID+85+90+70,nodeID+85+95+75,7.071
nodeID+85+90+70,nodeID+90+85+65,8.66
nodeID+85+90+70,nodeID+90+85+70,7.071
nodeID+85+90+70,nodeID+90+85+75,8.66
nodeID+85+90+70,nodeID+90+90+65,7.071
nodeID+85+90+70,nodeID+90+90+70,5.0
nodeID+85+90+70,nodeID+90+90+75,7.071
nodeID+85+90+70,nodeID+90+95+65,8.66
nodeID+85+90+70,nodeID+90+95+70,7.071
nodeID+85+90+70,nodeID+90+95+75,8.66
nodeID+85+90+75,nodeID+80+85+70,8.66
nodeID+85+90+75,nodeID+80+85+75,7.071
nodeID+85+90+75,nodeID+80+85+80,8.66
nodeID+85+90+75,nodeID+80+90+70,7.071
nodeID+85+90+75,nodeID+80+90+75,5.0
nodeID+85+90+75,nodeID+80+90+80,7.071
nodeID+85+90+75,nodeID+80+95+70,8.66
nodeID+85+90+75,nodeID+80+95+75,7.071
nodeID+85+90+75,nodeID+80+95+80,8.66
nodeID+85+90+75,nodeID+85+85+70,7.071
nodeID+85+90+75,nodeID+85+85+75,5.0
nodeID+85+90+75,nodeID+85+85+80,7.071
nodeID+85+90+75,nodeID+85+90+70,5.0
nodeID+85+90+75,nodeID+85+90+80,5.0
nodeID+85+90+75,nodeID+85+95+70,7.071
nodeID+85+90+75,nodeID+85+95+75,5.0
nodeID+85+90+75,nodeID+85+95+80,7.071
nodeID+85+90+75,nodeID+90+85+70,8.66
nodeID+85+90+75,nodeID+90+85+75,7.071
nodeID+85+90+75,nodeID+90+85+80,8.66
nodeID+85+90+75,nodeID+90+90+70,7.071
nodeID+85+90+75,nodeID+90+90+75,5.0
nodeID+85+90+75,nodeID+90+90+80,7.071
nodeID+85+90+75,nodeID+90+95+70,8.66
nodeID+85+90+75,nodeID+90+95+75,7.071
nodeID+85+90+75,nodeID+90+95+80,8.66
nodeID+55+150+95,nodeID+50+145+90,8.66
nodeID+55+150+95,nodeID+50+145+95,7.071
nodeID+55+150+95,nodeID+50+145+100,8.66
nodeID+55+150+95,nodeID+50+150+90,7.071
nodeID+55+150+95,nodeID+50+150+95,5.0
nodeID+55+150+95,nodeID+50+150+100,7.071
nodeID+55+150+95,nodeID+50+155+90,8.66
nodeID+55+150+95,nodeID+50+155+95,7.071
nodeID+55+150+95,nodeID+50+155+100,8.66
nodeID+55+150+95,nodeID+55+145+90,7.071
nodeID+55+150+95,nodeID+55+145+95,5.0
nodeID+55+150+95,nodeID+55+145+100,7.071
nodeID+55+150+95,nodeID+55+150+90,5.0
nodeID+55+150+95,nodeID+55+150+100,5.0
nodeID+55+150+95,nodeID+55+155+90,7.071
nodeID+55+150+95,nodeID+55+155+95,5.0
nodeID+55+150+95,nodeID+55+155+100,7.071
nodeID+55+150+95,nodeID+60+145+90,8.66
nodeID+55+150+95,nodeID+60+145+95,7.071
nodeID+55+150+95,nodeID+60+145+100,8.66
nodeID+55+150+95,nodeID+60+150+90,7.071
nodeID+55+150+95,nodeID+60+150+95,5.0
nodeID+55+150+95,nodeID+60+150+100,7.071
nodeID+55+150+95,nodeID+60+155+90,8.66
nodeID+55+150+95,nodeID+60+155+95,7.071
nodeID+55+150+95,nodeID+60+155+100,8.66
nodeID+145+150+155,nodeID+140+145+150,8.66
nodeID+145+150+155,nodeID+140+145+155,7.071
nodeID+145+150+155,nodeID+140+145+160,8.66
nodeID+145+150+155,nodeID+140+150+150,7.071
nodeID+145+150+155,nodeID+140+150+155,5.0
nodeID+145+150+155,nodeID+140+150+160,7.071
nodeID+145+150+155,nodeID+140+155+150,8.66
nodeID+145+150+155,nodeID+140+155+155,7.071
nodeID+145+150+155,nodeID+140+155+160,8.66
nodeID+145+150+155,nodeID+145+145+150,7.071
nodeID+145+150+155,nodeID+145+145+155,5.0
nodeID+145+150+155,nodeID+145+145+160,7.071
nodeID+145+150+155,nodeID+145+150+150,5.0
nodeID+145+150+155,nodeID+145+150+160,5.0
nodeID+145+150+155,nodeID+145+155+150,7.071
nodeID+145+150+155,nodeID+145+155+155,5.0
nodeID+145+150+155,nodeID+145+155+160,7.071
nodeID+145+150+155,nodeID+150+145+150,8.66
nodeID+145+150+155,nodeID+150+145+155,7.071
nodeID+145+150+155,nodeID+150+145+160,8.66
nodeID+145+150+155,nodeID+150+150+150,7.071
nodeID+145+150+155,nodeID+150+150+155,5.0
nodeID+145+150+155,nodeID+150+150+160,7.071
nodeID+145+150+155,nodeID+150+155+150,8.66
nodeID+145+150+155,nodeID+150+155+155,7.071
nodeID+145+150+155,nodeID+150+155+160,8.66
nodeID+10+125+30,nodeID+5+120+25,8.66
nodeID+10+125+30,nodeID+5+120+30,7.071
nodeID+10+125+30,nodeID+5+120+35,8.66
nodeID+10+125+30,nodeID+5+125+25,7.071
nodeID+10+125+30,nodeID+5+125+30,5.0
nodeID+10+125+30,nodeID+5+125+35,7.071
nodeID+10+125+30,nodeID+5+130+25,8.66
nodeID+10+125+30,nodeID+5+130+30,7.071
nodeID+10+125+30,nodeID+5+130+35,8.66
nodeID+10+125+30,nodeID+10+120+25,7.071
nodeID+10+125+30,nodeID+10+120+30,5.0
nodeID+10+125+30,nodeID+10+120+35,7.071
nodeID+10+125+30,nodeID+10+125+25,5.0
nodeID+10+125+30,nodeID+10+125+35,5.0
nodeID+10+125+30,nodeID+10+130+25,7.071
nodeID+10+125+30,nodeID+10+130+30,5.0
nodeID+10+125+30,nodeID+10+130+35,7.071
nodeID+10+125+30,nodeID+15+120+25,8.66
nodeID+10+125+30,nodeID+15+120+30,7.071
nodeID+10+125+30,nodeID+15+120+35,8.66
nodeID+10+125+30,nodeID+15+125+25,7.071
nodeID+10+125+30,nodeID+15+125+30,5.0
nodeID+10+125+30,nodeID+15+125+35,7.071
nodeID+10+125+30,nodeID+15+130+25,8.66
nodeID+10+125+30,nodeID+15+130+30,7.071
nodeID+10+125+30,nodeID+15+130+35,8.66
nodeID+25+120+35,nodeID+20+115+30,8.66
nodeID+25+120+35,nodeID+20+115+35,7.071
nodeID+25+120+35,nodeID+20+115+40,8.66
nodeID+25+120+35,nodeID+20+120+30,7.071
nodeID+25+120+35,nodeID+20+120+35,5.0
nodeID+25+120+35,nodeID+20+120+40,7.071
nodeID+25+120+35,nodeID+20+125+30,8.66
nodeID+25+120+35,nodeID+20+125+35,7.071
nodeID+25+120+35,nodeID+20+125+40,8.66
nodeID+25+120+35,nodeID+25+115+30,7.071
nodeID+25+120+35,nodeID+25+115+35,5.0
nodeID+25+120+35,nodeID+25+115+40,7.071
nodeID+25+120+35,nodeID+25+120+30,5.0
nodeID+25+120+35,nodeID+25+120+40,5.0
nodeID+25+120+35,nodeID+25+125+30,7.071
nodeID+25+120+35,nodeID+25+125+35,5.0
nodeID+25+120+35,nodeID+25+125+40,7.071
nodeID+25+120+35,nodeID+30+115+30,8.66
nodeID+25+120+35,nodeID+30+115+35,7.071
nodeID+25+120+35,nodeID+30+115+40,8.66
nodeID+25+120+35,nodeID+30+120+30,7.071
nodeID+25+120+35,nodeID+30+120+35,5.0
nodeID+25+120+35,nodeID+30+120+40,7.071
nodeID+25+120+35,nodeID+30+125+30,8.66
nodeID+25+120+35,nodeID+30+125+35,7.071
nodeID+25+120+35,nodeID+30+125+40,8.66
nodeID+50+170+25,nodeID+45+165+20,8.66
nodeID+50+170+25,nodeID+45+165+25,7.071
nodeID+50+170+25,nodeID+45+165+30,8.66
nodeID+50+170+25,nodeID+45+170+20,7.071
nodeID+50+170+25,nodeID+45+170+25,5.0
nodeID+50+170+25,nodeID+45+170+30,7.071
nodeID+50+170+25,nodeID+45+175+20,8.66
nodeID+50+170+25,nodeID+45+175+25,7.071
nodeID+50+170+25,nodeID+45+175+30,8.66
nodeID+50+170+25,nodeID+50+165+20,7.071
nodeID+50+170+25,nodeID+50+165+25,5.0
nodeID+50+170+25,nodeID+50+165+30,7.071
nodeID+50+170+25,nodeID+50+170+20,5.0
nodeID+50+170+25,nodeID+50+170+30,5.0
nodeID+50+170+25,nodeID+50+175+20,7.071
nodeID+50+170+25,nodeID+50+175+25,5.0
nodeID+50+170+25,nodeID+50+175+30,7.071
nodeID+50+170+25,nodeID+55+165+20,8.66
nodeID+50+170+25,nodeID+55+165+25,7.071
nodeID+50+170+25,nodeID+55+165+30,8.66
nodeID+50+170+25,nodeID+55+170+20,7.071
nodeID+50+170+25,nodeID+55+170+25,5.0
nodeID+50+170+25,nodeID+55+170+30,7.071
nodeID+50+170+25,nodeID+55+175+20,8.66
nodeID+50+170+25,nodeID+55+175+25,7.071
nodeID+50+170+25,nodeID+55+175+30,8.66
nodeID+175+35+130,nodeID+170+30+125,8.66
nodeID+175+35+130,nodeID+170+30+130,7.071
nodeID+175+35+130,nodeID+170+30+135,8.66
nodeID+175+35+130,nodeID+170+35+125,7.071
nodeID+175+35+130,nodeID+170+35+130,5.0
nodeID+175+35+130,nodeID+170+35+135,7.071
nodeID+175+35+130,nodeID+170+40+125,8.66
nodeID+175+35+130,nodeID+170+40+130,7.071
nodeID+175+35+130,nodeID+170+40+135,8.66
nodeID+175+35+130,nodeID+175+30+125,7.071
nodeID+175+35+130,nodeID+175+30+130,5.0
nodeID+175+35+130,nodeID+175+30+135,7.071
nodeID+175+35+130,nodeID+175+35+125,5.0
nodeID+175+35+130,nodeID+175+35+135,5.0
nodeID+175+35+130,nodeID+175+40+125,7.071
nodeID+175+35+130,nodeID+175+40+130,5.0
nodeID+175+35+130,nodeID+175+40+135,7.071
nodeID+175+35+130,nodeID+180+30+125,8.66
nodeID+175+35+130,nodeID+180+30+130,7.071
nodeID+175+35+130,nodeID+180+30+135,8.66
nodeID+175+35+130,nodeID+180+35+125,7.071
nodeID+175+35+130,nodeID+180+35+130,5.0
nodeID+175+35+130,nodeID+180+35+135,7.071
nodeID+175+35+130,nodeID+180+40+125,8.66
